<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURCHF,20251127,125400,0.93355,0.93363,0.93354,0.93363,60180000
EURCHF,20251127,125500,0.93363,0.93363,0.93354,0.93357,71070000
EURCHF,20251127,125600,0.93358,0.9336,0.93354,0.93355,54660000
EURCHF,20251127,125700,0.93354,0.93355,0.93348,0.93348,40860000
EURCHF,20251127,125800,0.93347,0.93354,0.93345,0.93346,70830000
EURCHF,20251127,125900,0.93347,0.93348,0.93341,0.93344,52560000
EURCHF,20251127,130000,0.93344,0.93346,0.9334,0.93344,70540000
EURCHF,20251127,130100,0.93342,0.93347,0.93342,0.93345,39600000
EURCHF,20251127,130200,0.93345,0.93346,0.93343,0.93345,42770000
EURCHF,20251127,130300,0.93345,0.93346,0.93343,0.93346,19040000
EURCHF,20251127,130400,0.93346,0.93347,0.93343,0.93343,25550000
EURCHF,20251127,130500,0.93343,0.93349,0.93343,0.93349,33870000
EURCHF,20251127,130600,0.93349,0.93355,0.93349,0.93355,12520000
EURCHF,20251127,130700,0.93354,0.93362,0.93354,0.93361,11400000
EURCHF,20251127,130800,0.93361,0.93366,0.93361,0.93364,28040000
EURCHF,20251127,130900,0.93363,0.9337,0.9336,0.9337,63530000
EURCHF,20251127,131000,0.93371,0.93373,0.93368,0.9337,41240000
EURCHF,20251127,131100,0.9337,0.93371,0.93369,0.93369,15580000
EURCHF,20251127,131200,0.93368,0.93373,0.93368,0.93371,27600000
EURCHF,20251127,131300,0.93372,0.93372,0.93365,0.93366,30430000
EURCHF,20251127,131400,0.93367,0.93367,0.93366,0.93367,11100000
EURCHF,20251127,131500,0.93368,0.93371,0.93367,0.9337,42290000
EURCHF,20251127,131600,0.93369,0.93371,0.93369,0.9337,34620000
EURCHF,20251127,131700,0.93371,0.93376,0.93371,0.93375,14920000
EURCHF,20251127,131800,0.93373,0.93373,0.93367,0.9337,33060000
EURCHF,20251127,131900,0.93368,0.93368,0.93365,0.93366,24900000
EURCHF,20251127,132000,0.93367,0.93372,0.93367,0.9337,27900000
EURCHF,20251127,132100,0.9337,0.93372,0.93367,0.93368,35610000
EURCHF,20251127,132200,0.93369,0.93369,0.93366,0.93366,23690000
EURCHF,20251127,132300,0.93366,0.93367,0.93364,0.93365,20770000
EURCHF,20251127,132400,0.93366,0.93367,0.93363,0.93363,38650000
EURCHF,20251127,132500,0.93361,0.93361,0.93353,0.93356,59460000
EURCHF,20251127,132600,0.93356,0.93356,0.93353,0.93355,37400000
EURCHF,20251127,132700,0.93355,0.93356,0.9335,0.9335,18370000
EURCHF,20251127,132800,0.93352,0.93352,0.93344,0.93347,40730000
EURCHF,20251127,132900,0.93348,0.93352,0.93346,0.93347,61920000
EURCHF,20251127,133000,0.93346,0.93357,0.93346,0.93354,93580000
EURCHF,20251127,133100,0.93352,0.93358,0.93345,0.93356,96170000
EURCHF,20251127,133200,0.93355,0.9337,0.93351,0.93368,88440000
EURCHF,20251127,133300,0.93367,0.9337,0.93361,0.93364,65750000
EURCHF,20251127,133400,0.93363,0.93372,0.93358,0.93358,42440000
EURCHF,20251127,133500,0.93358,0.93358,0.93351,0.93351,19940000
EURCHF,20251127,133600,0.93352,0.93352,0.93344,0.93344,24280000
EURCHF,20251127,133700,0.93344,0.93349,0.93344,0.93349,36360000
EURCHF,20251127,133800,0.93349,0.93349,0.93343,0.93344,32580000
EURCHF,20251127,133900,0.93342,0.93344,0.93342,0.93344,23160000
EURCHF,20251127,134000,0.93344,0.93348,0.93343,0.93344,24060000
EURCHF,20251127,134100,0.93343,0.9335,0.93343,0.93349,42280000
EURCHF,20251127,134200,0.9335,0.93354,0.93348,0.93353,26020000
EURCHF,20251127,134300,0.93354,0.93354,0.9335,0.93354,36060000
EURCHF,20251127,134400,0.93354,0.93357,0.93353,0.93354,40640000
EURCHF,20251127,134500,0.93353,0.93353,0.9335,0.93351,8160000
EURCHF,20251127,134600,0.93351,0.93352,0.93345,0.93345,29360000
EURCHF,20251127,134700,0.93346,0.93346,0.93342,0.93342,37140000
EURCHF,20251127,134800,0.93342,0.93343,0.93339,0.93342,27520000
EURCHF,20251127,134900,0.93342,0.93342,0.93337,0.93338,34920000
EURCHF,20251127,135000,0.93338,0.93341,0.93338,0.93338,36180000
EURCHF,20251127,135100,0.93338,0.93343,0.93338,0.9334,88710000
EURCHF,20251127,135200,0.93341,0.93343,0.93335,0.93339,47390000
EURCHF,20251127,135300,0.9334,0.93348,0.93339,0.9334,80170000
EURCHF,20251127,135400,0.93341,0.93342,0.9334,0.93342,17320000
EURCHF,20251127,135500,0.93344,0.93352,0.93342,0.93351,33520000
EURCHF,20251127,135600,0.93349,0.93349,0.93339,0.93339,34630000
EURCHF,20251127,135700,0.9334,0.93342,0.93333,0.93336,46780000
EURCHF,20251127,135800,0.93336,0.93338,0.93333,0.93334,64570000
EURCHF,20251127,135900,0.93334,0.93336,0.93334,0.93336,18360000
EURCHF,20251127,140000,0.93337,0.93337,0.93333,0.93337,30360000
EURCHF,20251127,140100,0.93336,0.93337,0.93335,0.93335,18220000
EURCHF,20251127,140200,0.93337,0.93337,0.93332,0.93333,23120000
EURCHF,20251127,140300,0.93331,0.93337,0.93329,0.93334,34280000
EURCHF,20251127,140400,0.93335,0.93343,0.93334,0.93343,39430000
EURCHF,20251127,140500,0.93344,0.9335,0.93341,0.9335,48730000
EURCHF,20251127,140600,0.93349,0.93362,0.93346,0.93359,90390000
EURCHF,20251127,140700,0.93359,0.9336,0.93354,0.93356,50080000
EURCHF,20251127,140800,0.93356,0.93367,0.93356,0.93365,40330000
EURCHF,20251127,140900,0.93366,0.93368,0.93363,0.93367,37800000
EURCHF,20251127,141000,0.9337,0.93372,0.93366,0.93368,28260000
EURCHF,20251127,141100,0.93368,0.93374,0.93368,0.93374,36820000
EURCHF,20251127,141200,0.93375,0.93376,0.93373,0.93373,11400000
EURCHF,20251127,141300,0.93375,0.93375,0.93368,0.93374,18000000
EURCHF,20251127,141400,0.93374,0.93374,0.93367,0.93368,21960000
EURCHF,20251127,141500,0.9337,0.93372,0.93369,0.93371,18300000
EURCHF,20251127,141600,0.93369,0.93375,0.93369,0.93375,19720000
EURCHF,20251127,141700,0.93375,0.93387,0.93374,0.93386,41310000
EURCHF,20251127,141800,0.93385,0.93388,0.93384,0.93385,12590000
EURCHF,20251127,141900,0.93384,0.93386,0.93384,0.93386,10870000
EURCHF,20251127,142000,0.93386,0.93388,0.93384,0.93387,15370000
EURCHF,20251127,142100,0.93386,0.93387,0.93383,0.93385,18660000
EURCHF,20251127,142200,0.93386,0.93386,0.93384,0.93385,31950000
EURCHF,20251127,142300,0.93385,0.93397,0.93385,0.93397,21220000
EURCHF,20251127,142400,0.93396,0.93408,0.93396,0.93408,37190000
EURCHF,20251127,142500,0.93409,0.93411,0.93387,0.93387,65030000
EURCHF,20251127,142600,0.93387,0.9339,0.93386,0.9339,22240000
EURCHF,20251127,142700,0.93388,0.93389,0.93386,0.93387,9640000
EURCHF,20251127,142800,0.93388,0.93392,0.93387,0.93392,18000000
EURCHF,20251127,142900,0.9339,0.93393,0.93389,0.9339,26400000
EURCHF,20251127,143000,0.93389,0.93395,0.93387,0.93394,31420000
EURCHF,20251127,143100,0.93393,0.93399,0.93392,0.93399,25120000
EURCHF,20251127,143200,0.93399,0.93401,0.93393,0.93393,29820000
EURCHF,20251127,143300,0.93392,0.93397,0.9339,0.93395,19640000
EURCHF,20251127,143400,0.93395,0.93401,0.93394,0.93398,22720000
EURCHF,20251127,143500,0.93399,0.93409,0.93397,0.93409,15000000
EURCHF,20251127,143600,0.93409,0.93414,0.93408,0.93414,26680000
EURCHF,20251127,143700,0.93413,0.93414,0.9341,0.93412,25560000
EURCHF,20251127,143800,0.93411,0.93416,0.93411,0.93414,15450000
EURCHF,20251127,143900,0.93412,0.93416,0.93412,0.93414,29920000
EURCHF,20251127,144000,0.93413,0.93413,0.93406,0.93409,38360000
EURCHF,20251127,144100,0.93408,0.93413,0.93408,0.93413,19800000
EURCHF,20251127,144200,0.93412,0.93414,0.93412,0.93413,14400000
EURCHF,20251127,144300,0.93415,0.93421,0.93415,0.93417,22120000
EURCHF,20251127,144400,0.93418,0.93422,0.93417,0.93419,18000000
EURCHF,20251127,144500,0.93421,0.93423,0.93419,0.93421,23850000
EURCHF,20251127,144600,0.93423,0.93427,0.93418,0.93427,52140000
EURCHF,20251127,144700,0.93428,0.9343,0.93424,0.93425,37860000
EURCHF,20251127,144800,0.93425,0.93429,0.93425,0.93429,28530000
EURCHF,20251127,144900,0.93429,0.9343,0.93426,0.93426,23980000
EURCHF,20251127,145000,0.93426,0.93434,0.93426,0.93433,54770000
EURCHF,20251127,145100,0.93433,0.93442,0.93429,0.9344,68740000
EURCHF,20251127,145200,0.93439,0.93439,0.93431,0.93433,33430000
EURCHF,20251127,145300,0.93432,0.93432,0.93427,0.93427,15590000
EURCHF,20251127,145400,0.93426,0.93427,0.93424,0.93425,11460000
EURCHF,20251127,145500,0.93424,0.93426,0.93422,0.93424,24520000
EURCHF,20251127,145600,0.93423,0.9343,0.93423,0.93428,34630000
EURCHF,20251127,145700,0.93428,0.93432,0.93424,0.93425,23460000
EURCHF,20251127,145800,0.93423,0.93424,0.93421,0.93423,24210000
EURCHF,20251127,145900,0.93424,0.93424,0.93419,0.93421,65290000
EURCHF,20251127,150000,0.9342,0.93429,0.93416,0.93428,52560000
EURCHF,20251127,150100,0.93429,0.93434,0.93428,0.93432,42420000
EURCHF,20251127,150200,0.93432,0.93442,0.93432,0.93436,51400000
EURCHF,20251127,150300,0.93434,0.93438,0.93432,0.93438,36620000
EURCHF,20251127,150400,0.93438,0.93441,0.93437,0.93439,35320000
EURCHF,20251127,150500,0.93438,0.93438,0.93433,0.93433,14620000
EURCHF,20251127,150600,0.93431,0.93439,0.93431,0.93439,36250000
EURCHF,20251127,150700,0.93439,0.93439,0.93433,0.93433,22720000
EURCHF,20251127,150800,0.93434,0.93434,0.93429,0.9343,19110000
EURCHF,20251127,150900,0.93431,0.93435,0.9343,0.93432,55750000
EURCHF,20251127,151000,0.93433,0.93433,0.93429,0.93432,43110000
EURCHF,20251127,151100,0.93432,0.93434,0.93431,0.93433,42590000
EURCHF,20251127,151200,0.93433,0.93438,0.93432,0.93438,29820000
EURCHF,20251127,151300,0.93437,0.9344,0.93436,0.93438,38920000
EURCHF,20251127,151400,0.9344,0.93448,0.9344,0.93445,22050000
EURCHF,20251127,151500,0.93444,0.93445,0.93433,0.93437,93900000
EURCHF,20251127,151600,0.93436,0.93436,0.93433,0.93433,15140000
EURCHF,20251127,151700,0.93433,0.93433,0.9343,0.93432,13500000
EURCHF,20251127,151800,0.93428,0.9343,0.93424,0.93424,18280000
EURCHF,20251127,151900,0.93423,0.93423,0.93418,0.93421,26320000
EURCHF,20251127,152000,0.93421,0.93425,0.93421,0.93423,34990000
EURCHF,20251127,152100,0.93425,0.93426,0.93421,0.93421,15500000
EURCHF,20251127,152200,0.93421,0.93421,0.93419,0.93419,17220000
EURCHF,20251127,152300,0.93419,0.93419,0.93415,0.93416,14080000
EURCHF,20251127,152400,0.93416,0.93418,0.93416,0.93418,15600000
EURCHF,20251127,152500,0.93418,0.93418,0.93416,0.93417,23760000
EURCHF,20251127,152600,0.93417,0.93418,0.93408,0.93411,32300000
EURCHF,20251127,152700,0.93413,0.93416,0.93405,0.93406,53060000
EURCHF,20251127,152800,0.93404,0.93405,0.934,0.934,27720000
EURCHF,20251127,152900,0.93401,0.93406,0.93401,0.93406,23760000
EURCHF,20251127,153000,0.93406,0.93406,0.93403,0.93406,31020000
EURCHF,20251127,153100,0.93405,0.93409,0.93405,0.93406,21220000
EURCHF,20251127,153200,0.93405,0.93406,0.93404,0.93405,28700000
EURCHF,20251127,153300,0.93405,0.93405,0.93403,0.93403,26000000
EURCHF,20251127,153400,0.93403,0.93407,0.93403,0.93405,16480000
EURCHF,20251127,153500,0.93402,0.93403,0.93395,0.93396,46510000
EURCHF,20251127,153600,0.93397,0.93398,0.93396,0.93398,10350000
EURCHF,20251127,153700,0.93398,0.93398,0.93395,0.93396,21560000
EURCHF,20251127,153800,0.93396,0.93396,0.93388,0.93388,34860000
EURCHF,20251127,153900,0.93388,0.93389,0.93386,0.93388,25870000
EURCHF,20251127,154000,0.9339,0.93391,0.9339,0.9339,7200000
EURCHF,20251127,154100,0.93389,0.93389,0.93384,0.93384,35530000
EURCHF,20251127,154200,0.93385,0.93386,0.93378,0.93379,26950000
EURCHF,20251127,154300,0.93378,0.9339,0.93378,0.93388,21580000
EURCHF,20251127,154400,0.93387,0.93388,0.93375,0.93375,21940000
EURCHF,20251127,154500,0.93376,0.93378,0.93374,0.93374,24820000
EURCHF,20251127,154600,0.93373,0.93373,0.93371,0.93371,17530000
EURCHF,20251127,154700,0.93372,0.93373,0.93368,0.9337,19180000
EURCHF,20251127,154800,0.93372,0.93372,0.93368,0.9337,8840000
EURCHF,20251127,154900,0.93369,0.93372,0.93369,0.93371,16720000
EURCHF,20251127,155000,0.93373,0.93378,0.93371,0.93378,20320000
EURCHF,20251127,155100,0.93379,0.93381,0.93377,0.93377,19560000
EURCHF,20251127,155200,0.93378,0.93382,0.93378,0.9338,20920000
EURCHF,20251127,155300,0.93378,0.93378,0.93365,0.93369,40850000
EURCHF,20251127,155400,0.93371,0.93374,0.93368,0.9337,26760000
EURCHF,20251127,155500,0.93369,0.93373,0.93367,0.93367,43780000
EURCHF,20251127,155600,0.93367,0.93385,0.93367,0.93385,43200000
EURCHF,20251127,155700,0.93387,0.93388,0.93365,0.93365,90420000
EURCHF,20251127,155800,0.93365,0.93369,0.93356,0.93363,76940000
EURCHF,20251127,155900,0.93364,0.93369,0.93355,0.93355,90610000
EURCHF,20251127,160000,0.93356,0.93356,0.93342,0.93344,89150000
EURCHF,20251127,160100,0.93344,0.9335,0.93343,0.93349,49320000
EURCHF,20251127,160200,0.93349,0.93369,0.93346,0.93369,109280000
EURCHF,20251127,160300,0.9337,0.93391,0.9337,0.9339,67940000
EURCHF,20251127,160400,0.93388,0.93398,0.93388,0.93395,48520000
EURCHF,20251127,160500,0.93395,0.93397,0.93394,0.93396,34140000
EURCHF,20251127,160600,0.93395,0.93395,0.93382,0.93383,57770000
EURCHF,20251127,160700,0.93384,0.93386,0.93383,0.93385,24060000
EURCHF,20251127,160800,0.93385,0.93386,0.93384,0.93384,23070000
EURCHF,20251127,160900,0.93384,0.93386,0.93381,0.93385,67080000
EURCHF,20251127,161000,0.93383,0.93383,0.93374,0.93376,34100000
EURCHF,20251127,161100,0.93375,0.93377,0.93371,0.93371,40850000
EURCHF,20251127,161200,0.93371,0.93375,0.93367,0.93368,40540000
EURCHF,20251127,161300,0.93367,0.93367,0.93365,0.93367,28480000
EURCHF,20251127,161400,0.93366,0.93369,0.93364,0.93367,78090000
EURCHF,20251127,161500,0.93368,0.93374,0.93367,0.93372,15480000
EURCHF,20251127,161600,0.93374,0.93374,0.93372,0.93372,36800000
EURCHF,20251127,161700,0.93372,0.93378,0.93372,0.93377,23400000
EURCHF,20251127,161800,0.93377,0.93378,0.93376,0.93377,24360000
EURCHF,20251127,161900,0.93376,0.93378,0.93376,0.93378,14950000
EURCHF,20251127,162000,0.93378,0.93378,0.93374,0.93376,22560000
EURCHF,20251127,162100,0.93376,0.93378,0.93376,0.93378,10340000
EURCHF,20251127,162200,0.93378,0.93378,0.93373,0.93373,23760000
EURCHF,20251127,162300,0.93372,0.93372,0.93367,0.93369,14840000
EURCHF,20251127,162400,0.9337,0.93373,0.9337,0.93372,15580000
EURCHF,20251127,162500,0.93371,0.93372,0.93364,0.93364,28090000
EURCHF,20251127,162600,0.93364,0.93364,0.9336,0.93362,24710000
EURCHF,20251127,162700,0.93362,0.93363,0.93349,0.93349,54490000
EURCHF,20251127,162800,0.93349,0.93352,0.93349,0.9335,13120000
EURCHF,20251127,162900,0.93349,0.93352,0.93347,0.93347,11020000
EURCHF,20251127,163000,0.93347,0.93347,0.93339,0.93346,36440000
EURCHF,20251127,163100,0.93346,0.93348,0.93345,0.93348,35040000
EURCHF,20251127,163200,0.93347,0.93348,0.93342,0.93342,19780000
EURCHF,20251127,163300,0.93341,0.93341,0.93338,0.93338,8700000
EURCHF,20251127,163400,0.93339,0.93346,0.93339,0.93346,12000000
EURCHF,20251127,163500,0.93345,0.93345,0.9334,0.93341,19240000
EURCHF,20251127,163600,0.93341,0.93342,0.93341,0.93341,3600000
EURCHF,20251127,163700,0.93341,0.93346,0.93341,0.93344,30700000
EURCHF,20251127,163800,0.93345,0.93345,0.93344,0.93344,6360000
EURCHF,20251127,163900,0.93344,0.93347,0.93344,0.93347,5540000
EURCHF,20251127,164000,0.93348,0.93349,0.93347,0.93349,14160000
EURCHF,20251127,164100,0.93348,0.93348,0.93343,0.93344,23090000
EURCHF,20251127,164200,0.93346,0.93348,0.93346,0.93346,8250000
EURCHF,20251127,164300,0.93346,0.93348,0.93343,0.93343,29740000
EURCHF,20251127,164400,0.93342,0.93342,0.9334,0.93341,9660000
EURCHF,20251127,164500,0.93341,0.93341,0.9334,0.9334,12960000
EURCHF,20251127,164600,0.9334,0.93342,0.9334,0.9334,14820000
EURCHF,20251127,164700,0.9334,0.93348,0.9334,0.93347,9300000
EURCHF,20251127,164800,0.93347,0.93348,0.93347,0.93348,8840000
EURCHF,20251127,164900,0.9335,0.93351,0.93349,0.93349,27580000
EURCHF,20251127,165000,0.9335,0.93353,0.93349,0.93349,21800000
EURCHF,20251127,165100,0.9335,0.93353,0.9335,0.93353,8700000
EURCHF,20251127,165200,0.93353,0.93353,0.93349,0.9335,7040000
EURCHF,20251127,165300,0.93348,0.93349,0.93343,0.93344,19020000
EURCHF,20251127,165400,0.93345,0.93345,0.93344,0.93345,9000000
EURCHF,20251127,165500,0.93344,0.93344,0.93344,0.93344,8100000
EURCHF,20251127,165600,0.93346,0.93348,0.93343,0.93344,24640000
EURCHF,20251127,165700,0.93344,0.93346,0.93343,0.93345,25100000
EURCHF,20251127,165800,0.93346,0.93346,0.93344,0.93345,32480000
EURCHF,20251127,165900,0.93346,0.93349,0.93344,0.93345,28830000
EURCHF,20251127,170000,0.93345,0.93351,0.93344,0.93348,40270000
EURCHF,20251127,170100,0.93348,0.93348,0.93345,0.93346,28830000
EURCHF,20251127,170200,0.93346,0.93347,0.93343,0.93343,33660000
EURCHF,20251127,170300,0.93341,0.93346,0.93341,0.93345,15740000
EURCHF,20251127,170400,0.93344,0.93344,0.93341,0.93341,11460000
EURCHF,20251127,170500,0.93341,0.93341,0.93341,0.93341,7340000
EURCHF,20251127,170600,0.93341,0.93342,0.93339,0.9334,14300000
EURCHF,20251127,170700,0.9334,0.9334,0.93339,0.93339,6960000
EURCHF,20251127,170800,0.93339,0.93339,0.93338,0.93339,6360000
EURCHF,20251127,170900,0.93339,0.93339,0.93338,0.93338,6140000
EURCHF,20251127,171000,0.93338,0.93339,0.93338,0.93338,4720000
EURCHF,20251127,171100,0.93338,0.93338,0.93338,0.93338,2240000
EURCHF,20251127,171200,0.93338,0.93339,0.93338,0.93339,3600000
EURCHF,20251127,171300,0.93338,0.9334,0.93338,0.9334,9580000
EURCHF,20251127,171400,0.93338,0.9334,0.93338,0.9334,10860000
EURCHF,20251127,171500,0.93339,0.93341,0.93339,0.9334,7120000
EURCHF,20251127,171600,0.93342,0.93342,0.93342,0.93342,6000000
EURCHF,20251127,171700,0.93341,0.93343,0.93341,0.93342,12520000
EURCHF,20251127,171800,0.93342,0.93343,0.93342,0.93343,7800000
EURCHF,20251127,171900,0.93344,0.93344,0.93343,0.93343,3600000
EURCHF,20251127,172000,0.93343,0.93348,0.93342,0.93345,19260000
EURCHF,20251127,172100,0.93344,0.93344,0.9334,0.9334,10720000
EURCHF,20251127,172200,0.93341,0.93341,0.93338,0.93338,13120000
EURCHF,20251127,172300,0.93338,0.9334,0.93338,0.9334,7200000
EURCHF,20251127,172400,0.9334,0.93341,0.9334,0.93341,2400000
EURCHF,20251127,172500,0.9334,0.9334,0.93338,0.93338,6000000
EURCHF,20251127,172600,0.93338,0.9334,0.93338,0.93339,10800000
EURCHF,20251127,172700,0.93339,0.93339,0.93338,0.93339,13120000
EURCHF,20251127,172800,0.9334,0.93342,0.93338,0.93342,32820000
EURCHF,20251127,172900,0.93342,0.93342,0.93335,0.93335,68330000
EURCHF,20251127,173000,0.93336,0.93339,0.93334,0.93338,55690000
EURCHF,20251127,173100,0.93338,0.93338,0.93336,0.93338,24280000
EURCHF,20251127,173200,0.93337,0.93339,0.93333,0.93334,48520000
EURCHF,20251127,173300,0.93335,0.93335,0.93332,0.93333,12750000
EURCHF,20251127,173400,0.93333,0.93333,0.93332,0.93332,9520000
EURCHF,20251127,173500,0.93332,0.93333,0.93331,0.93331,9000000
EURCHF,20251127,173600,0.93331,0.93333,0.9333,0.93331,15820000
EURCHF,20251127,173700,0.93331,0.93331,0.93331,0.93331,7120000
EURCHF,20251127,173800,0.93331,0.93332,0.93331,0.93332,11840000
EURCHF,20251127,173900,0.93331,0.93331,0.93329,0.93329,9520000
EURCHF,20251127,174000,0.93329,0.9333,0.93329,0.9333,10420000
EURCHF,20251127,174100,0.9333,0.93332,0.9333,0.93331,12000000
EURCHF,20251127,174200,0.93332,0.93333,0.93331,0.93332,13420000
EURCHF,20251127,174300,0.93332,0.93332,0.93332,0.93332,3600000
EURCHF,20251127,174400,0.93333,0.93334,0.93333,0.93334,24970000
EURCHF,20251127,174500,0.93334,0.93335,0.93332,0.93332,11840000
EURCHF,20251127,174600,0.93332,0.93335,0.93332,0.93333,13720000
EURCHF,20251127,174700,0.93334,0.93335,0.93332,0.93332,7800000
EURCHF,20251127,174800,0.93331,0.93333,0.9333,0.9333,6600000
EURCHF,20251127,174900,0.93331,0.93332,0.93331,0.93331,6000000
EURCHF,20251127,175000,0.93332,0.93333,0.93332,0.93333,9600000
EURCHF,20251127,175100,0.93333,0.93333,0.93331,0.93333,13120000
EURCHF,20251127,175200,0.93332,0.93335,0.93332,0.93335,6220000
EURCHF,20251127,175300,0.93336,0.93336,0.93331,0.93331,8020000
EURCHF,20251127,175400,0.93332,0.93333,0.93329,0.9333,19340000
EURCHF,20251127,175500,0.9333,0.93331,0.9333,0.9333,3520000
EURCHF,20251127,175600,0.93329,0.93331,0.93329,0.93329,10860000
EURCHF,20251127,175700,0.93331,0.93333,0.93329,0.93332,22200000
EURCHF,20251127,175800,0.93333,0.93333,0.93326,0.93326,23320000
EURCHF,20251127,175900,0.93327,0.93327,0.93324,0.93324,5920000
EURCHF,20251127,180000,0.93322,0.93322,0.93315,0.93318,18130000
EURCHF,20251127,180100,0.93318,0.9332,0.93317,0.9332,16040000
EURCHF,20251127,180200,0.9332,0.93322,0.93319,0.93321,21440000
EURCHF,20251127,180400,0.9332,0.93321,0.9332,0.93321,6520000
EURCHF,20251127,180500,0.9332,0.93329,0.9332,0.93328,8240000
EURCHF,20251127,180600,0.93328,0.9333,0.93328,0.93329,5320000
EURCHF,20251127,180700,0.93328,0.93331,0.93327,0.93328,11990000
EURCHF,20251127,180800,0.9333,0.93331,0.93329,0.93331,7720000
EURCHF,20251127,180900,0.93332,0.93332,0.93331,0.93331,3900000
EURCHF,20251127,181000,0.93332,0.93333,0.93331,0.93331,7050000
EURCHF,20251127,181200,0.93331,0.93331,0.9333,0.9333,3600000
EURCHF,20251127,181300,0.93331,0.93333,0.93331,0.93333,4500000
EURCHF,20251127,181400,0.93333,0.93333,0.93333,0.93333,7420000
EURCHF,20251127,181500,0.93333,0.93337,0.93333,0.93337,11160000
EURCHF,20251127,181600,0.93336,0.93336,0.93336,0.93336,1800000
EURCHF,20251127,181700,0.93334,0.93334,0.93333,0.93333,7420000
EURCHF,20251127,181800,0.93334,0.93336,0.93332,0.93335,14020000
EURCHF,20251127,181900,0.93334,0.93336,0.93334,0.93336,4200000
EURCHF,20251127,182000,0.93335,0.93335,0.93334,0.93334,10340000
EURCHF,20251127,182100,0.93333,0.93335,0.93333,0.93334,10800000
EURCHF,20251127,182200,0.93335,0.93336,0.93335,0.93336,8400000
EURCHF,20251127,182300,0.93337,0.93337,0.93337,0.93337,1200000
EURCHF,20251127,182400,0.93336,0.93337,0.93334,0.93336,13860000
EURCHF,20251127,182500,0.93337,0.93337,0.93336,0.93336,4940000
EURCHF,20251127,182600,0.93335,0.93335,0.93335,0.93335,3300000
EURCHF,20251127,182700,0.93334,0.93336,0.93334,0.93336,10860000
EURCHF,20251127,182800,0.93335,0.93335,0.93335,0.93335,2700000
